country,name,capacity_mw,latitude,longitude,primary_fuel,commissioning_year
ITA,CELANO,180.0,42.0458,13.5475,Gas,1998
ITA,CENTRALE DI SCANDALE,826.0,39.1022,17.0325,Gas,
ITA,CENTRALE DI TEVEROLA,400.0,41.0092,14.2281,Gas,2007
ITA,CENTRALE DI TURANO LODIGIANO - BERTONICO (LO),800.0,45.2268,9.6377,Gas,2011
ITA,CENTRALE NATURNO,175.0,46.6487,11.0051,Hydro,
ITA,CHIAVENNA,60.0,46.3128,9.3963,Hydro,
ITA,CHIUSDINO 1,17.0,43.1601,11.0638,Geothermal,2010
ITA,CHIVASSO,1123.0,45.1856,7.9016,Gas,
ITA,CIMEGO,229.9,45.9422,10.6403,Hydro,
ITA,COGOLO,98.0,46.3371,10.6129,Hydro,
ITA,CORNIA 2,17.0,43.1658,10.8057,Geothermal,1994
ITA,CTE DEL MINCIO,400.0,45.3993,10.7142,Gas,
ITA,CTE NUCE NORD,480.0,37.1313,15.2014,Gas,
ITA,CTE TAMARETE,104.0,42.3496,14.4039,Gas,2013
ITA,Caltagirone,11.0,37.176,14.459,Solar,
ITA,Canaro,6.0,44.9758,11.6264,Solar,
ITA,Cangiano,4.8,41.7232,13.0853,Solar,
ITA,Carlino I,5.5,45.796,13.203,Solar,
ITA,Carlino II,9.9,45.787,13.159,Solar,
ITA,Carlino III,6.1,45.788,13.138,Solar,
ITA,Carpino 1 Solar Power Plant,1.0,41.8212,15.8533,Solar,
ITA,Carpino 2 Solar Power Plant,1.0,41.8304,15.8484,Solar,
ITA,Casale Monferrato Solar Power Plant,1.2,45.0468,8.4256,Solar,
ITA,Casanova,4.1,44.8749,7.788,Solar,
ITA,Cascina Bonaparte,4.3,45.133,8.821,Solar,
ITA,Cascina Campagna,4.5,45.482,8.146,Solar,
ITA,Cascinotto,4.5,45.482,8.146,Solar,
ITA,Cassano I,8.8,44.7583,8.8363,Solar,
ITA,Cassano II,4.3,44.7501,8.8364,Solar,
ITA,Cassano d’Adda,969.0,45.5115,9.5098,Gas,
ITA,Cassiopea,20.0,42.376,11.595,Solar,
ITA,Castellaneta,14.0,40.6567,16.8981,Solar,
ITA,Catania,9.9,37.399,14.967,Solar,
ITA,Catania A,8.5,37.409,14.95,Solar,
ITA,Cellere A,8.0,42.535,11.7925,Solar,
ITA,Cellino San Marco,42.7,40.517,17.932,Solar,
ITA,Centauro,8.0,42.373,11.597,Solar,
ITA,Chiappaporazzito,4.9,37.0162,14.5072,Solar,
ITA,Chiaramonte Gulfi Solar Power Plant,4.0,36.9966,14.6456,Solar,
ITA,Ciminna,6.8,37.871,13.507,Solar,
ITA,Cisterna di Latina,5.2,41.5757,12.8706,Solar,
ITA,Colleferro,18.2,41.758,13.013,Solar,
ITA,Corinaldo II,5.7,43.661,13.0209,Solar,
ITA,Corridonia,4.4,43.265,13.569,Solar,
ITA,Cozzi Battaglia,13.2,37.2866,15.1119,Solar,
ITA,Craco,12.0,40.3566,16.468,Solar,
ITA,DE Stern,6.2,44.8765,10.4119,Solar,
ITA,Deliceto,12.6,41.217,15.487,Solar,
ITA,E.ON C.TE LIVORNO FERRARIS,804.0,45.2372,8.1932,Gas,
ITA,EDOLO,950.0,46.171,10.348,Hydro,
ITA,EMMEZETA SOLAR PARK ROVIGO,65.0,45.0367,11.5706,Solar,
ITA,ENERGIA MOLISE,769.0,41.9369,15.0004,Gas,2006
ITA,ENIPOWER BRINDISI,1260.0,40.6293,18.0033,Gas,
ITA,ENIPOWER RAVENNA,972.0,45.512,9.509,Gas,2000
ITA,ENTRACQUE ROVINA,125.0,44.2256,7.3817,Hydro,
ITA,ENTRACQUE_CHRO,1064.0,44.2256,7.3842,Hydro,
ITA,Enermill,16.0,45.274,8.041,Solar,
ITA,Erika Solar Power Plant,18.4,37.6892,12.7234,Solar,
ITA,FADALTO,210.0,45.9767,12.3033,Hydro,
ITA,FARINELLO,54.0,43.2388,10.9047,Geothermal,1995
ITA,Fattoria Bancina A,8.0,37.216,13.72,Solar,
ITA,Ferrara Aranova,11.7,44.827,11.571,Solar,
ITA,Ferrara Focomorto II,12.0,44.838,11.684,Solar,
ITA,Fiume Santo power station,640.0,40.8461,8.3068,Coal,1992
ITA,Fiumesanto,33.3,40.825,8.321,Solar,
ITA,Foggia - X-Helio Solar Power Plant,1.0,41.482,15.6087,Solar,
ITA,Fosca,6.3,40.312,17.998,Solar,
ITA,Fossano Solar Power Plant,5.0,44.5725,7.7693,Solar,
ITA,Francavilla,8.0,40.501,17.5,Solar,
ITA,GALLETO,295.0,42.5427,12.7208,Hydro,
ITA,GARGNANO,137.2,45.6891,10.6609,Hydro,
ITA,GIRIFALCO,14.0,40.48,16.8005,Solar,
ITA,GISSI,840.0,42.0502,14.5639,Gas,2004
ITA,GROSIO,655.0,46.286,10.2653,Hydro,
ITA,GUADALAMI C.LE,80.0,37.9544,13.2808,Hydro,
ITA,Galatina,7.0,40.158,18.14,Solar,
ITA,Gamascia,9.6,40.156,18.149,Solar,
ITA,Genuini Solar Power Plant,1.0,40.0983,18.145,Solar,
ITA,Giarratana Solar Power Plant,2.0,37.0698,14.7895,Solar,
ITA,Giave,16.0,40.469,8.712,Solar,
ITA,Giga,29.3,40.434,16.85,Solar,
ITA,Ginosa,6.5,40.491,16.735,Solar,
ITA,Gioia del Colle,5.0,40.812,16.884,Solar,
ITA,Guagnano Solar Power Plant,2.0,40.4137,17.8847,Solar,
ITA,Guiglia,6.2,44.4104,10.9848,Solar,
ITA,ISAB ENERGY,521.0,37.1399,15.2158,Gas,1998
ITA,ISOLA SERAFINI,76.0,45.0911,9.9052,Hydro,
ITA,ISOLATO SPLUGA,117.6,46.4394,9.3595,Hydro,
ITA,Iglesias Solar Power Plant,2.0,39.295,8.5833,Solar,
ITA,Ischia di Castro A,12.0,42.508,11.697,Solar,
ITA,JESI,140.0,43.5537,13.285,Gas,2001
ITA,Jesolo,5.2,45.5619,12.6294,Solar,
ITA,LA CASELLA C.LE,1465.85,45.0904,9.4805,Gas,
ITA,LAGONI ROSSI,20.0,43.1666,10.7847,Geothermal,1981
ITA,LAMARMORA,116.7,45.5248,10.2273,Oil,
ITA,LANA,120.0,46.6124,11.1559,Hydro,
ITA,LANZADA,188.0,46.2693,9.8692,Hydro,
ITA,LARINO TG,250.0,41.8055,14.9193,Gas,1992
ITA,LE PRATA,20.0,43.1962,10.8323,Geothermal,1996
ITA,LEINI,379.5,45.163,7.7505,Gas,2007
ITA,LEVANTE,752.5,45.4458,12.2552,Gas,1992
ITA,LIVORNO MARZOCCO,310.0,43.5673,10.31,Oil,1965
ITA,La Brava Solar Power Plant,13.4,45.9516,13.4031,Solar,
ITA,La Spezia power station,1300.0,44.1118,9.8743,Coal,1967
ITA,Lady Lucrecia Solar Power Plant,1.0,40.1989,18.2162,Solar,
ITA,Lanuvio,23.7,41.658,12.66,Solar,
ITA,Lapedona Solar Power Plant,1.0,43.1225,13.768,Solar,
ITA,Lecce A,11.0,40.368,18.101,Solar,
ITA,Librandello,9.1,37.009,14.638,Solar,
ITA,Loreo,12.6,45.0315,12.1794,Solar,
ITA,Lucera Solar Power Plant,1.0,41.471,15.4122,Solar,
ITA,MAGISANO,75.0,39.0095,16.6206,Hydro,
ITA,MDC B,6.0,42.3925,11.6136,Solar,
ITA,MESE,164.34,46.3063,9.3823,Hydro,
ITA,MILAZZO,162.9,38.2212,15.2383,Gas,
ITA,MONASTERO,56.0,46.1556,9.6439,Hydro,
ITA,MONCALIERI,780.0,44.993,7.6755,Gas,
ITA,MONTALTO (Alessandro Volta),3446.0,42.3572,11.5373,Gas,
ITA,MONTEFERRANTE,105.24,41.9547,14.3884,Wind,
ITA,MONTEVERDI 1,17.0,43.1862,10.7657,Geothermal,1997
ITA,MONTEVERDI 2,17.0,43.1971,10.7652,Geothermal,1997
ITA,MONTORIO,110.0,42.5831,13.6383,Hydro,
ITA,MUCONE 1S,101.44,39.4929,16.3838,Hydro,
ITA,Macchiareddu,7.2,39.2456,8.9567,Solar,
ITA,Macchie Parisi,4.5,40.536,17.888,Solar,
ITA,Maddaloni,352.0,41.0197,14.37,Gas,1977
ITA,Mandrella Solar Power Plant,1.0,40.1137,18.1396,Solar,
ITA,Manduria,7.6,40.444,17.64,Solar,
ITA,Manduria A,8.0,40.4522,17.6056,Solar,
ITA,Manzano,8.0,45.966,13.373,Solar,
ITA,Marrubiu 1+2,7.7,39.7386,8.6647,Solar,
ITA,Massazza A,4.0,45.4819,8.1081,Solar,
ITA,Masseria Martellotta Solar Power Plant,8.0,40.5778,16.9715,Solar,
ITA,Masseria Rossa 1 Solar Power Plant,1.0,40.4117,17.4247,Solar,
ITA,Massoli Terni Solar Power Plant,2.3,42.5107,12.6187,Solar,
ITA,Maviglia Solar Power Plant,1.0,40.3175,17.5873,Solar,
ITA,MdC A,8.0,42.388,11.57,Solar,
ITA,MdC ENEL,6.0,42.3599,11.5203,Solar,
ITA,MdC ESA,4.0,42.388,11.607,Solar,
ITA,MdC III+IV,44.0,42.409,11.5717,Solar,
ITA,MdC Octopus,57.4,42.387,11.587,Solar,
ITA,MdC Octopus N,12.0,42.425,11.58,Solar,
ITA,MdC Octopus NW,17.0,42.415,11.575,Solar,
ITA,MdC Octopus S,12.0,42.387,11.587,Solar,
ITA,MdC Octopus SE,15.0,42.385,11.602,Solar,
ITA,MdC Octopus SW,14.0,42.396,11.561,Solar,
ITA,MdC SolarWorld,13.3,42.3954,11.5949,Solar,
ITA,Meatiri Solar Power Plant,1.0,40.1563,18.2334,Solar,
ITA,Mesagne 1,6.3,40.533,17.89,Solar,
ITA,Mesagne C,5.0,40.489,17.844,Solar,
ITA,Mesagne E,5.0,40.6,17.797,Solar,
ITA,Mesagne Greenhouses,9.4,40.599,17.791,Solar,
ITA,Mesagne ITA-3,5.0,40.5423,17.9046,Solar,
ITA,Monfalcone power station,336.0,45.7979,13.5455,Coal,1968
ITA,Monreale,5.0,37.868,13.07,Solar,
ITA,Monreale A,5.0,37.952,13.264,Solar,
ITA,Monreale B,4.0,37.9467,13.2614,Solar,
ITA,Monreale C,11.0,37.908,13.315,Solar,
ITA,Monreale D,6.5,37.923,13.344,Solar,
ITA,Montalto di Castro - Solaer Solar Power Plant,1.0,42.4067,11.6104,Solar,
ITA,Monte San Pietrangeli Solar Power Plant,5.7,43.1953,13.6002,Solar,
ITA,Monte di Eboli,24.0,40.63,15.027,Solar,
ITA,NAPOLI L,400.0,40.8339,14.3006,Gas,2009
ITA,NOVEL,97.0,45.457,8.6496,Other,
ITA,NUOVA CASTELNUOVO,15.0,43.2166,10.9052,Geothermal,2000
ITA,NUOVA GABBRO,19.0,42.2612,10.8853,Geothermal,2002
ITA,NUOVA LAGO,11.0,43.2612,10.8853,Geothermal,2002
ITA,NUOVA LARDERELLO,17.0,43.2271,10.8838,Geothermal,2005
ITA,NUOVA MOLINETTO,18.0,43.2112,10.8585,Geothermal,2002
ITA,NUOVA MONTEROTONDO,11.0,43.1519,10.8495,Geothermal,2002
ITA,NUOVA RADICONDOLI,59.0,43.1935,11.0446,Geothermal,2002
ITA,NUOVA SAN MARTINO,39.0,43.1452,10.8325,Geothermal,2005
ITA,NUOVA SASSO,17.0,43.1763,10.8521,Geothermal,1996
ITA,NUOVA SERRAZZANO,49.0,43.204,10.8003,Geothermal,2002
ITA,Nicoletto Solar Power Plant,2.0,43.672,10.7363,Solar,
ITA,Noceto,4.5,44.776,10.1765,Solar,
ITA,Novi Fossati,4.6,44.8092,8.7576,Solar,
ITA,ORSA MAGGIORE,15.0,42.36,11.522,Solar,
ITA,OSTIGLIA,1457.0,45.0603,11.1374,Gas,2013
ITA,Oria,5.9,40.474,17.646,Solar,
ITA,PIACENZA,806.0,45.0543,9.7086,Gas,2006
ITA,PIANACCE,18.0,43.2108,11.0308,Geothermal,1987
ITA,PIANCASTAGNAIO 3,20.0,42.8333,11.7004,Geothermal,1990
ITA,PIANCASTAGNAIO 4,20.0,42.8578,11.705,Geothermal,1991
ITA,PIANCASTAGNAIO 5,20.0,42.8568,11.7028,Geothermal,1996
ITA,PIETRAFITTA,365.0,42.9954,12.1995,Gas,
ITA,PIOMBINO TERMICA,1280.0,42.9565,10.6034,Oil,
ITA,POMIGLIANO D'ARCO,105.0,40.9507,14.3762,Other,
ITA,PONT VENTOUX,150.0,45.0253,6.8573,Hydro,
ITA,PONTE MORASCO,92.0,44.9121,9.3444,Hydro,
ITA,PORCARI,100.0,43.8235,10.6023,Gas,1996
ITA,PORTO CORSINI,750.0,44.4836,12.2652,Gas,2002
ITA,PORTO EMPEDOCLE C.LE,140.0,37.3123,13.5071,Oil,
ITA,PORTO TOLLE,2640.0,44.9569,12.4883,Oil,
ITA,PORTO VIRO,125.0,45.0178,12.2408,Gas,
ITA,PRESENZANO,1005.0,41.3816,14.0903,Hydro,
ITA,PRIOLO C.LE,750.0,37.14,15.2159,Gas,
ITA,PRIOLO GARGALLO,13.0,37.1675,15.1644,Solar,
ITA,PROVVIDENZA,139.0,44.55,11.1,Hydro,
ITA,Palo 7,7.0,41.0519,16.6324,Solar,
ITA,Panevino,5.0,41.543,12.742,Solar,
ITA,Pedale Solar Power Plant,2.99,41.0783,16.3564,Solar,
ITA,Petrosina,5.0,40.521,17.84,Solar,
ITA,Piadena,5.9,45.1212,10.3744,Solar,
ITA,Pian del Medico Solar Power Plant,2.3,43.4876,13.2286,Solar,
ITA,Piano Corallo,4.5,37.051,14.297,Solar,
ITA,Piccolo Carlo Solar Power Plant,1.0,40.0366,18.3629,Solar,
ITA,Pietrafitta,15.0,41.4509,15.4692,Solar,
ITA,Pietro Vannucci power station,150.0,42.8971,12.5381,Coal,1990
ITA,Poggiorsini,5.0,40.9277,16.2486,Solar,
ITA,Polesine,4.6,44.9877,10.1006,Solar,
ITA,Portoscuso,320.0,39.2047,8.3789,Oil,1973
ITA,Pozzilli Solar Power Plant,2.9,41.5051,14.0879,Solar,
ITA,Pozzo d'Adda Solar Power Plant,3.0,45.5738,9.4927,Solar,
ITA,Pozzolo Formigaro Solar Power Plant,4.1,44.8314,8.7734,Solar,
ITA,Quattordio Solar Power Plant,1.4,44.9055,8.4343,Solar,
ITA,RANCIA 1,18.0,43.2141,11.0468,Geothermal,1986
ITA,RANCIA 2,18.0,43.2101,11.0345,Geothermal,1998
ITA,RIVA DEL GARDA - NUOVO,117.0,45.8858,10.8412,Hydro,
ITA,RIZZICONI,760.0,38.4453,15.99,Gas,
ITA,RONCOVALGRANDE,1000.0,46.0702,8.7339,Hydro,
ITA,ROSONE,135.0,45.4837,7.3693,Hydro,
ITA,ROSSANO TE,1200.0,39.6218,16.6084,Oil,
ITA,Resinè,9.5,36.913,14.479,Solar,
ITA,Rinaldone,5.0,42.466,12.102,Solar,
ITA,Rovigo Solar Power Plant,15.0,45.0374,11.5705,Solar,
ITA,S.FIORANO,544.0,46.0442,10.3521,Hydro,
ITA,S.GIACOMO,490.0,42.785,13.5111,Hydro,
ITA,S.MASSENZA 1 (Molveno),377.0,46.0677,10.9826,Hydro,
ITA,SAN FILIPPO DEL MELA,866.0,38.2049,15.2818,Oil,
ITA,SAN QUIRICO,137.0,44.9167,10.25,Gas,
ITA,SARLUX,630.0,39.1037,9.0063,Gas,2000
ITA,SARMATO,180.0,45.0522,9.5072,Gas,1998
ITA,SASSO 2,20.0,43.1753,10.8583,Geothermal,2009
ITA,SELED GLORENZA,101.6,46.6879,10.5466,Hydro,
ITA,SELVA 1,19.0,43.1805,10.8834,Geothermal,1999
ITA,SERMIDE,1151.0,45.0265,11.2522,Gas,2004
ITA,SESTA 1,18.0,43.2301,10.9471,Geothermal,2002
ITA,SESTO SAN GIOVANNI,110.6,45.5417,9.2539,Other,
ITA,SIMERI CRICHI,760.0,38.8759,16.6569,Gas,
ITA,SOMPLAGO,220.0,46.3706,13.0436,Hydro,
ITA,SONDRIO,144.0,46.169,9.8691,Hydro,
ITA,SORGENIA PUGLIA CENTRALE DI MODUGNO,800.0,41.1025,16.756,Gas,2010
ITA,SOVERZENE,213.5,46.2083,12.3031,Hydro,
ITA,SPARANISE,760.0,41.1783,14.1129,Gas,
ITA,Sabaudia,6.0,41.405,13.03,Solar,
ITA,Saint Lucia,9.3,39.3725,8.9241,Solar,
ITA,Sale Solar Power Plant,1.7,44.9719,8.8336,Solar,
ITA,San Benedetto di Marsi A,5.0,42.0225,13.6017,Solar,
ITA,San Benedetto di Marsi FS,4.8,42.0283,13.6375,Solar,
ITA,San Benedetto di Marsi SDX,5.2,42.0276,13.6239,Solar,
ITA,San Donaci - Geosol Solar Power Plant,1.0,40.4667,17.8699,Solar,
ITA,San Floro,24.0,38.846,16.479,Solar,
ITA,San Gillio Solar Power Plant,4.8,45.1397,7.509,Solar,
ITA,San Pancrazio Salentino Solar Power Plant,1.0,40.4069,17.8579,Solar,
ITA,San Quirico,4.5,44.922,10.299,Solar,
ITA,San Vito dei Normanni - BR08 Solar Power Plant,1.0,40.6359,17.7149,Solar,
ITA,San Vito dei Normanni - BR14 Solar Power Plant,1.0,40.6777,17.7048,Solar,
ITA,Sant' Alberto,34.6,44.51,12.163,Solar,
ITA,Sant'Alberto 2,24.0,44.5097,12.1638,Solar,
ITA,Santa Barbara,390.0,43.565,11.4777,Gas,2006
ITA,Santa Croce Camerina,8.4,36.814,14.542,Solar,
ITA,Santa Margherita del Belice,5.6,37.691,13.0562,Solar,
ITA,Santa Maria VSL,5.0,41.5189,13.7812,Solar,
ITA,Santa Maria in Piana,4.9,43.2795,13.2691,Solar,
ITA,Sapeu Solar Power Plant,3.6,37.6036,14.3286,Solar,
ITA,Sclafani Bagni,6.8,37.764,13.883,Solar,
ITA,Serenissima,48.0,44.945,11.656,Solar,
ITA,Serre Persano Difesa Solar Power Plant,21.0,40.5695,15.1041,Solar,
ITA,Serre Persano Solar Power Plant,6.5,40.5758,15.1189,Solar,
ITA,Sessa Aurunca,7.0,41.1869,13.8714,Solar,
ITA,SiSen,8.0,41.56,15.692,Solar,
ITA,Soleto,4.9,40.1948,18.2159,Solar,
ITA,Spinazzola A,5.0,40.949,16.199,Solar,
ITA,Spineto,8.0,40.576,15.104,Solar,
ITA,Striano,6.0,40.827,14.558,Solar,
ITA,Su Scioffu,20.0,39.4129,8.968,Solar,
ITA,Sulcis power station,350.0,39.1961,8.4002,Coal,1997
ITA,Suvereto,6.1,43.0508,10.696,Solar,
ITA,TAIO,161.0,46.3346,11.0643,Hydro,
ITA,TALORO1,240.0,40.1272,9.1402,Hydro,
ITA,TAVAZZANO,1520.0,45.3325,9.4364,Gas,2005
ITA,TERMINI IMERESE C.LE,1235.0,37.9684,13.7512,Gas,
ITA,TERNI,95.0,42.554,12.6176,Gas,
ITA,TIMPAGRANDE,395.0,39.1756,16.7808,Hydro,
ITA,TOR DI VALLE,223.0,41.8117,12.4228,Gas,
ITA,TORBOLE,110.0,45.8695,10.8756,Hydro,
ITA,TORREVALDALIGA South,1488.0,42.1241,11.7624,Gas,
ITA,TORRITE,67.0,44.1264,10.3934,Hydro,
ITA,TORVISCOSA,785.0,45.817,13.2891,Gas,2006
ITA,TRAPANI C.LE,213.4,38.0158,12.5108,Gas,
ITA,TRAVALE 3,20.0,43.1707,11.0383,Geothermal,2003
ITA,TRAVALE 4,39.0,43.1708,11.039,Geothermal,2002
ITA,TURBIGO,1569.0,45.5201,8.7422,Oil,
ITA,Ternavasso,7.8,44.857,7.852,Solar,
ITA,Torchiarolo,8.0,40.498,18.019,Solar,
ITA,Torrazza Piemonte A,10.0,45.223,7.968,Solar,
ITA,Torrevaldaliga Nord power station,1980.0,42.1269,11.7583,Coal,2009
ITA,Tortona Pantaleona Solar Power Plant,7.0,44.8794,8.7889,Solar,
ITA,Tortona Ponzana Solar Power Plant,6.2,44.8391,8.7776,Solar,
ITA,Treia 1,14.1,43.338,13.316,Solar,
ITA,Treia A,4.5,43.3244,13.3558,Solar,
ITA,Troia,13.5,41.34,15.263,Solar,
ITA,Troia T1 Solar Power Plant,1.0,41.3612,15.3632,Solar,
ITA,Troia T10 Solar Power Plant,1.0,41.3606,15.3839,Solar,
ITA,Troia T3 Solar Power Plant,1.0,41.3609,15.3509,Solar,
ITA,Troia T7 Solar Power Plant,1.0,41.3644,15.3419,Solar,
ITA,Troia T8 Solar Power Plant,1.0,41.3595,15.371,Solar,
ITA,Troia T9 Solar Power Plant,1.0,41.3594,15.3808,Solar,
ITA,Troina,5.2,37.739,14.578,Solar,
ITA,Tuttosole Solar Power Plant,1.5,43.672,10.7363,Solar,
ITA,Uras 1+2,4.8,39.7345,8.667,Solar,
ITA,Uta Solar Power Plant,5.8,39.2848,8.9015,Solar,
ITA,VADO Ligure,1353.0,44.2755,8.4305,Gas,2007
ITA,VALLE SECOLO,114.0,42.2362,10.8674,Geothermal,1981
ITA,VALPELLINE,130.0,45.8249,7.3255,Hydro,
ITA,VENAUS,230.0,45.1623,7.0085,Hydro,
ITA,VENINA,327.1,46.1596,9.935,Hydro,
ITA,VERZUOLO,140.0,44.5947,7.4858,Gas,
ITA,VILLA S.MARIA,60.0,42.0154,14.3535,Hydro,
ITA,VOGHERA,380.5,45.0296,8.9723,Gas,
ITA,Vaglio Solar Power Plant,2.0,40.6558,15.9664,Solar,
ITA,Valentano,6.0,42.587,11.806,Solar,
ITA,Valmonte,6.8,41.764,13.069,Solar,
ITA,Vega Apulia,40.0,41.3598,15.3712,Solar,
ITA,Viarolo,4.6,44.8575,10.2602,Solar,
ITA,Villa Castelli Solar Power Plant,1.0,40.5699,17.4944,Solar,
ITA,Villacidro REC,5.0,39.4976,8.7862,Solar,
ITA,Viniamari Solar Power Plant,1.0,40.0216,18.3126,Solar,
ITA,Viterbo KGAL,10.9,42.3921,11.7134,Solar,
ITA,Vittoria,9.3,36.986,14.544,Solar,
JAM,Bogue,120.0,18.4524,-77.9183,Gas,
JAM,Content,20.0,17.944,-77.31,Solar,
JAM,Hunts Bay,122.5,17.975,-76.8176,Oil,1992
JAM,Lower White River,4.8,18.4122,-77.0696,Hydro,1952
JAM,Maggotty Hydro,6.4,18.1598,-77.7609,Hydro,1959
JAM,Manchester,38.7,17.9193,-77.5343,Wind,
JAM,Old Harbour,347.5,17.9006,-77.1071,Oil,
JAM,Rockfort,64.0,17.9701,-76.7519,Oil,1997
JAM,Upper White River,3.6,18.3751,-77.0514,Hydro,1945
JAM,West Kingston,65.0,17.9731,-76.8057,Oil,2013
JPN,Abira A,15.0,42.767,141.798,Solar,
JPN,Aioi,1125.0,34.7742,134.4568,Oil,
JPN,Akasaka A,4.0,33.6186,130.7309,Solar,
JPN,Akita,1300.0,39.7839,140.0487,Oil,
JPN,Ako,1200.0,34.7413,134.3786,Oil,
JPN,Anan,1245.0,33.8787,134.6534,Oil,
JPN,Anegasaki,3600.0,35.4845,140.0172,Oil,
JPN,Aoi Solar Power Plant,2.0,35.0312,138.3627,Solar,
JPN,Aoyama Kogen,15.0,34.7114,136.2925,Wind,2003
JPN,Aramaki,19.0,36.708,138.932,Solar,
JPN,Asakawa,18.8,37.06,140.41,Solar,
JPN,Ashigara-Ōi,13.0,35.355,139.167,Solar,
JPN,Ashikita Solar Power Plant,21.5,32.2093,130.477,Solar,
JPN,Atsumi,1900.0,34.6536,137.0665,Oil,
JPN,Awaji Kifune Solar Power Plant,34.7,34.587,134.9754,Solar,
JPN,Azumi,623.0,36.1325,137.7182,Hydro,
JPN,Boyo Kushiro,1.4,42.9622,144.4266,Solar,2014
JPN,Bungotakada A,4.0,33.5787,131.4735,Solar,
JPN,Buzen,1000.0,33.6261,131.1202,Oil,
JPN,Chiba,2880.0,35.5648,140.1053,Gas,
JPN,Chiba Kawatetsu,400.0,35.5713,140.0879,Gas,2002
JPN,Chita,3966.0,34.9867,136.8436,Oil,
JPN,Chita Daini,1708.0,35.0067,136.8637,Gas,
JPN,Chitose,28.0,42.765,141.643,Solar,
JPN,Daibu A,5.0,33.5809,130.6323,Solar,
JPN,Daini Numazawa,460.0,37.453,139.6019,Hydro,
JPN,Date City,10.4,42.478,140.834,Solar,
JPN,Eco Hyogo Amagasaki,8.0,34.68,135.381,Solar,
JPN,Edosaki A,4.0,35.9443,140.3267,Solar,
JPN,Fujimi-machi Solar Power Plant,8.0,35.8946,138.2591,Solar,
JPN,Fukagawa,20.2,31.701,130.987,Solar,
JPN,Fukakusa,9.9,34.951,135.797,Solar,
JPN,Fukuchi A,5.0,33.6874,130.7654,Solar,
JPN,Fukuroda Solar Power Plant,31.0,36.8103,140.4359,Solar,
JPN,Fukushima Daina,4400.0,37.3164,141.0265,Nuclear,
JPN,Fukushima NSP,14.6,37.179,140.394,Solar,
JPN,Fukuyama Recyling Power,21.0,34.4305,133.4344,Waste,2004
JPN,Fukuyama Works power station,98.0,34.4789,133.4416,Coal,1983
JPN,Funakura Solar Power Plant,7.7,36.5673,137.2367,Solar,
JPN,Funayaotsu,14.0,33.945,133.213,Solar,
JPN,Furukawa,40.3,38.67,140.795,Solar,
JPN,Fushimi,23.0,34.957,135.854,Solar,
JPN,Futtsu,5040.0,35.3421,139.8319,Gas,
JPN,Futtsu II,42.0,35.247,139.893,Solar,
JPN,Futtsu Solar Power Plant,42.0,35.236,139.8965,Solar,
JPN,Genkai,3478.0,33.5152,129.836,Nuclear,
JPN,Gobo,1800.0,33.86,135.1531,Oil,
JPN,Goi,1886.0,35.547,140.0724,Gas,
JPN,Goto,5.5,32.689,128.8566,Solar,
JPN,Gunma Farmdo,13.0,36.3831,138.9664,Solar,
JPN,Gushikawa power station,312.0,26.3799,127.8757,Coal,1994
JPN,Hachijojima,3.3,33.1117,139.778,Geothermal,1999
JPN,Hachinohe - Mitsui Solar Power Plant,8.0,40.5506,141.4298,Solar,
JPN,Hachinohe - Tohoku Electric Solar Power Plant,1.5,40.535,141.5121,Solar,
JPN,Hachinohe Mill power station,90.0,40.568,141.4785,Coal,1992
JPN,Hachinohe Taiheiyo,125.2,40.5353,141.5019,Oil,
JPN,Hagi,21.1,34.455,131.445,Solar,
JPN,Hagio A,6.0,32.6497,130.7217,Solar,
JPN,Hamada,41.3,34.8622,132.049,Solar,
JPN,Hamaoka,3617.0,34.6235,138.1421,Nuclear,
JPN,Hanaizumi,10.9,38.8596,141.1879,Solar,
JPN,Hanamizuki,17.0,36.999,136.847,Solar,
JPN,Haramachi power station,2000.0,37.666,141.0165,Coal,1998
JPN,Hatanagi No.2,87.0,35.3246,138.1796,Hydro,
JPN,Hatchobaru Otake,110.0,33.1053,131.1874,Geothermal,
JPN,Hekinan power station,4100.0,34.8352,136.9609,Coal,1997
JPN,Hibiki - Eneseed Solar Power Plant,20.5,33.9215,130.7774,Solar,
JPN,Hibiki Takataya,42.9,33.921,130.771,Solar,
JPN,Higashi Niigata,4810.0,37.9963,139.2373,Gas,
JPN,Higashi Ogishima,2000.0,35.4954,139.745,Gas,
JPN,Higashi-Dori,1100.0,41.188,141.3903,Nuclear,
JPN,Higashiyama,10.0,33.3384,130.3824,Solar,
JPN,Higashiyama Solar Power Plant,1.8,39.0071,141.2705,Solar,
JPN,Hikari-no-Mori Solar Power Plant,10.0,34.6558,135.3797,Solar,
JPN,Himeji Daiichi,1442.0,34.7734,134.694,Gas,
JPN,Himeji Daini,1650.0,34.7734,134.694,Gas,
JPN,Himeji II,9.9,34.773,134.763,Solar,
JPN,Himeji Solar Power Plant,10.0,34.779,134.6942,Solar,
JPN,Hioki,29.0,31.718,130.406,Solar,
JPN,Hiraizumi,13.0,38.967,141.103,Solar,
JPN,Hirohata Works power station,290.0,34.7854,134.6214,Coal,1998
JPN,Hirokawa-Hidakagawa,20.0,33.9874,135.4303,Wind,2014
JPN,Hirono,4400.0,37.2351,141.0162,Oil,
JPN,Hirono,27.0,40.309,141.741,Solar,
